Company Name,Experience With SBIR Program,Number of Employees,Is Woman Owned,Is Socially and Economically Disadvantaged,Is HUBzone Owned
AVAAK,4,6,Yes,Yes,No
"AVACHEM Joint Ventures, LLC",3,N/A,No,No,No
"AVAcore Technologies, Inc.",2,N/A,No,No,No
"Avails Medical, Inc. ",1,3,Yes,No,No
"AVALANCHE BIOTECHNOLOGIES, INC.",2,0,No,No,No
"Avalanche Technology, Inc.",1,42,Unavailable,Unavailable,Unavailable
"Avalence, Llc",2,N/A,No,No,No
Avalon Integrated Services Cor,1,7,No,Yes,No
"AVANCEN, INC.",1,N/A,Yes,No,No
AVANIR PHARMACEUTICALS,6,N/A,No,No,No
"AVANSCI BIO, LLC",3,0,No,No,No
Avant Analysis Technology,1,1,Yes,No,No
"AVANT IMMUNOTHERAPEUTICS, INC.",9,N/A,No,No,No
AVANTBIO CORPORATION,1,6,No,No,No
AVANTGEN INC,21,N/A,No,No,No
Avanti Biosciences Inc,4,3,No,No,No
Avanti Optics Corp.,1,13,No,No,No
"AVANTI POLAR LIPIDS, INC.",6,N/A,No,No,No
"Avanti Tech, LLC",2,2,Yes,No,No
"Avantyx Pharmaceuticals, LLC",1,2,Yes,No,No
AVANVIVA,1,N/A,No,No,No
"AVANZA TECHNOLOGIES, INC.",2,3,No,No,No
Avar Inc.,5,7,No,No,No
"Avascent Group, Ltd., The",3,125,No,No,No
"Avatar Alternative Energy, Inc.",1,N/A,No,No,No
"AVATAR DESIGN AND DEVELOPMENT, INC.",7,N/A,No,No,No
"AVATAR MEDICAL, LLC",7,7,No,No,No
"Avatar Partners, Inc.",6,25,Yes,No,No
AVATAR SUSTAINABLE TECHNOLOGIES LLC,1,1,No,No,No
Avatekh Inc.,1,2,No,No,No
AVAWATZ CO,6,13,Yes,Yes,Unavailable
"AVAXIA BIOLOGICS, INC.",5,N/A,No,No,No
Avca Corpon,1,N/A,No,No,No
"AVCARB, LLC",1,80,No,No,No
Avchem,1,98,No,No,No
"Avcon, Inc.",7,18,No,No,No
"AVEC, Inc.",4,7,No,Yes,No
"Avecon Diagnostics, Inc.",1,N/A,No,No,No
"AVEKA, INC.",9,16,No,No,No
Avelex,1,7,No,No,No
AVENDA SYSTEMS,9,6,No,No,No
AVENTUSOFT L.L.C.,18,6,No,Yes,No
"Avenzoar Pharmaceuticals, Inc.",1,3,No,No,No
"AVEOX, INC.",2,40,No,No,No
Averatek Corporation,3,17,No,No,No
Averette R D &amp; Co Inc,1,1,No,No,No
"Averill M. Law &amp; Associates, Inc",1,3,No,No,No
"Avery Therapeutics, Inc",2,3,No,No,No
AVEXEGEN THERAPEUTICS INC.,2,4,No,No,No
"Avi Biopharma, Inc.",10,N/A,No,No,No
"AVIA BIOSYSTEMS, LLC",3,0,No,No,No
"Aviana Molecular Technologies, LLC",2,1,No,No,No
"Aviara Pharmaceuticals, Inc.",1,3,No,No,No
Aviation Research Assocs/brook,2,1,No,No,No
Aviation Resources and Consulting Services LLC,4,8,No,No,Yes
AVIATION SAFETY FACILITATORS CORP.,1,5,No,No,No
"Aviation Safety Resources, Inc.",3,12,No,No,Yes
"AVIATION SYSTEMS ENGINEERING COMPANY, INCORPORATED",4,264,No,No,No
Aviation Technology Systems,1,95,No,No,No
"Avicenatech, Corp.",1,7,No,No,No
Avicenna Technology Inc,1,2,Yes,No,No
AVID LLC,28,10,No,No,No
"AVID RADIOPHARMACEUTICALS, INC.",7,N/A,No,No,No
"Avid Therapeutics, Inc.",2,N/A,No,No,No
AvidBiotics Corp.,7,14,No,No,No
AVIDCARE CORPORATION,3,N/A,No,No,No
AVIDCOR INC.,2,6,No,Unavailable,Unavailable
"Avident Health, LLC",1,5,No,No,No
Avidity Biosciences LLC,1,5,No,No,No
"Avidity, LLC",3,N/A,No,No,No
Avidyne Corporation,3,132,No,No,No
AviGenics Inc.,12,33,No,No,No
"Avilution, LLC",8,10,No,No,No
"Avineon, Inc.",5,500,No,No,No
"AVION, INC.",2,135,No,No,No
"AVIONIC INSTRUMENTS, INC.",4,22,No,No,No
"AVIONICA, INC.",1,17,No,No,No
"AVIONICS SPECIALTIES, INC.",1,242,No,No,No
"Avionics Unlimited, Inc.",2,4,No,No,No
"AVIOR, INC.",2,3,Yes,No,No
"AVIR, L.L.C.",2,2,No,No,No
AVIRON,13,N/A,No,No,No
Avirotech Inc.,2,N/A,No,No,No
AVIRTEK INC,13,4,No,No,No
Avisare Corp.,1,10,Yes,No,No
"AVISI TECHNOLOGIES, LLC",2,2,Unavailable,Unavailable,Unavailable
"AVISYS, INC.",7,25,No,No,No
"AVITURE, INC.",1,92,No,Yes,No
"Avitus Orthopaedics, Inc.",2,6,No,No,No
"Avium, LLC",2,4,No,No,Yes
AVIV BIOMEDICAL INC,5,19,No,No,No
"Avkin, Inc.",1,3,Unavailable,No,No
AVL TECHNOLOGIES INC,2,245,No,No,No
AVM Biotechnology LLC,2,6,Yes,No,No
"AvMet Applications, Inc.",5,44,No,No,No
avnik defense solutions inc,6,25,Yes,No,No
Avoca Laboratorytories,5,6,No,No,No
"AVOCADO SYSTEMS, INC.",2,27,No,Yes,No
Avocet Medical Inc.,2,N/A,No,No,No
Avogadro Energy Systems Inc,3,5,No,No,No
Avogy,4,N/A,No,No,No
"Avolare 2, LLC",2,2,No,No,No
"Avolynt, Inc.",1,4,No,No,No
"Avomeen, LLC",1,47,No,No,No
Avometric,1,10,No,No,No
"AVONEAUX MEDICAL INSTITUTE, LLC",1,2,Yes,No,No
AVONIA,1,N/A,No,No,No
"AVOX SYSTEMS, INC.",5,N/A,No,No,No
"Avrin, William F.",1,1,No,No,No
"AVRION MOLECULAR, INC.",2,N/A,No,No,No
"Avrotec, Inc.",2,N/A,Yes,No,No
AVRYGEN CORPORATION,3,8,No,Yes,No
"AVTEC SYSTEMS, INC.",17,80,No,No,No
Avtron Manufacturing Inc,1,27,No,No,No
"Avw Electronic Systems, Inc.",1,N/A,No,Yes,No
AVX AIRCRAFT COMPANY,2,32,No,No,No
Avxm Partnership,2,3,No,No,No
"AVYD DEVICES, INC.",38,5,No,Yes,No
"Awake Security, Inc",1,50,No,No,No
Awarables Inc.,3,4,Yes,No,No
Aware Electronics Corp.,1,N/A,No,No,No
"Aware Vehicles, Inc.",2,1,No,No,No
"Aware, Inc.",26,80,No,No,No
"AWAREABILITY TECHNOLOGIES, LLC",4,5,No,No,No
"Awayr, Inc",2,2,No,No,No
Awv Associates,1,N/A,No,No,No
Ax Instruments LLC,1,6,No,No,Yes
AXALUME INC.,4,6,No,Unavailable,No
AXAT,1,2,No,No,No
"Axcend, LLC",3,14,No,No,No
Axellio Inc.,2,22,No,No,No
AXENT BIOSCIENCES INC.,1,1,No,No,No
AXIA SYSTEMS TECHNOLOGY,1,12,Yes,No,No
"Aximetric, Inc.",1,4,Yes,Yes,No
Axiom Corp.,2,15,No,No,No
"Axiom Resource Management, Inc.",1,260,No,No,No
Axiom Technology,7,3,No,No,No
"Axiom xCell, Inc.",2,N/A,No,No,No
Axiomatics Corp.,5,N/A,No,No,No
Axiomatix,1,N/A,No,No,No
"AXIOME ADVISORS, LLC ",1,1,No,No,No
AXIOMX INC,6,28,No,No,No
"Axion Biosystems, Inc.",9,N/A,No,No,No
"Axion Power International, Inc.",1,80,No,No,No
AXION RAY LLC,1,10,No,No,No
Axion Technologies,1,1,Yes,Yes,No
"Axiope, Inc.",1,0,No,No,No
"Axios Biosciences, LLC ",1,5,No,No,No
"AXIS HEALTHCARE COMMUNICATIONS, LLC",1,0,No,No,No
"Axle Box Innovations, LLC",2,40,No,No,No
"AxNano, LLC",11,6,No,No,No
Axogen Corporation ,1,160,No,No,No
"Axon Connected, LLC",1,14,No,No,No
"AXON ENGINEERING, INC.",6,N/A,No,No,No
Axon Instruments Inc,1,N/A,No,No,No
Axon Medical Inc,18,N/A,No,No,No
"AXONA, INC.",1,N/A,No,No,No
AXONAL INFORMATION SOLUTIONS,3,N/A,No,No,No
"AxonDX, LLC ",1,9,No,No,No
"AXONEURAL THERAPEUTICS, INC.",1,4,No,No,No
"AXONIS THERAPEUTICS, INC.",1,8,No,No,No
Axonix Inc,1,N/A,No,No,No
Axonova Medical LLC,2,1,No,No,No
"AxoSim, Inc.",5,21,No,No,Yes
"AXR, INC.",3,N/A,No,No,No
"AXSUN TECHNOLOGIES, INC.",1,125,No,No,No
"AXXESS UNLIMITED, LLC",2,8,No,No,No
Axxon Voice Products,2,1,No,No,No
"Axys Pharmaceuticals, Inc.",2,N/A,No,No,No
"Ayar Labs, Inc.",4,6,No,No,No
Ayasdi Inc.,4,4,No,No,No
AYCN LLC,3,1,No,No,No
"AYER AND KURIS RESEARCH ENGINEERING, INC",1,0,No,No,No
Ayers Group Llc,3,2,No,No,No
Ayl Technologies,1,N/A,Yes,Yes,No
AYMACS Inc.,1,1,No,No,Yes
"Aymont Technology, Inc.",6,2,No,No,No
Aysl Corp,1,N/A,No,No,No
AYT Corporation,2,N/A,Yes,No,No
"AYUDA MEDICAL, LLC",1,2,No,No,No
"Ayurcore, Inc.",1,N/A,No,Yes,No
AyuVis Research Limited,1,3,Yes,Yes,No
AZ Technology Inc,38,12,Yes,No,No
"Aza Technology, Inc.",1,3,No,No,No
Azak Corp,1,1,No,No,No
"AZANO PHARMACEUTICALS, INC.",1,0,No,No,No
Azavea Inc.,28,48,No,No,Yes
"Azerx, Inc.",3,N/A,No,No,No
Azevan Pharmaceuticals Inc,12,7,No,No,No
"Azima Advanced Technologies,",1,4,Yes,Yes,No
Azimuth Corporation,6,105,Yes,No,No
"Azimuth, Inc",6,35,No,No,No
"Azimuth1, LLC",2,8,No,No,No
Azitra Inc.,4,3,No,No,No
AZNA CORP.,6,50,No,No,No
"Azomai Systems, Inc.",1,3,Yes,No,No
Aztec Engineering Inc,1,3,No,No,No
Aztec Systems,5,N/A,No,No,No
"AZTECH ENGINEERING, LLC",2,4,No,No,No
"Aztera, LLC",1,17,No,No,Yes
"AZTEX, INC.",12,19,No,No,No
"Azure Summit Technology, Inc.",45,70,No,No,No
"Azurea, Inc.",2,N/A,No,No,No
"AZYP, LLC",5,3,No,No,No
"AZZAZY TECHNOLOGY, INC.",1,5,No,No,No
B &amp; B CONSULTING,1,2,No,No,No
"B &amp; L Naval Stores, Inc.",1,2,No,No,No
B &amp; W Tek Inc.,13,14,No,No,No
B R Blackmarr &amp; Assoc,1,N/A,No,No,No
"B S T Systems, Inc.",6,50,No,No,No
"B&amp;a Engineering Systems, Inc.",1,5,No,Yes,No
B&amp;B ENGINEERING,4,7,No,No,No
B&amp;b Management Research,1,N/A,No,No,No
"B&amp;C Engineering Associates, Inc.",11,5,No,No,No
B&amp;d Instruments And Avionics,1,N/A,No,No,No
B&amp;e Engineering Inc.,2,N/A,No,No,No
B-k Dynamics Inc,2,70,No,No,No
B-MoGen Biotechnologies Inc,6,1,No,No,No
"B-TECH CONSULTING, LTD",2,0,No,No,No
B. Datta Research Inc,1,N/A,No,No,No
B.E. Meyers &amp; Co. Inc.,6,80,No,No,No
"B3 BIO, INC.",1,0,No,No,No
"B6 Sigma, Inc.",2,12,No,No,No
BABBLE TREE LLC,2,2,No,No,No
BabbleStream Incorporated,1,3,No,No,No
Babcock Electro-mechanical,1,21,No,No,No
Babeco,2,N/A,No,No,No
BABEL ANALYTICS LLC,2,2,Yes,Unavailable,Unavailable
"Babet Engineering, Inc.",1,12,No,No,No
Babington Engineering,2,6,No,No,No
Babington Technology,1,36,No,No,No
Babson Research Laboratories,1,N/A,No,No,No
BABYLON MICRO-FARMS INC.,3,23,No,No,No
BACCHUS THERAPEUTICS INC,1,1,No,No,No
"BACILLIGEN, INC.",1,N/A,No,No,No
BACKPOCKET,1,N/A,No,No,No
"Backstay, LLC",1,1,No,No,No
BACKSTRONG INTERNATIONAL,1,N/A,No,Yes,No
BACKYARD BRAINS INCORPORATED ,4,11,No,No,No
"BACKYARD FARMS, LLC",1,1,Yes,Yes,Yes
BacterioScan,1,11,No,No,No
"Bacus Laboratories, Inc.",2,N/A,No,No,No
"Bader Engineering &amp; Research,i",1,N/A,No,No,No
"Badger Technology Group, LLC",1,16,No,No,No
"Badillo Engineering, LLC",1,2,No,No,No
"BadVR, Inc.",6,23,Yes,Yes,No
Bae Institute,1,5,No,Yes,No
BaE Research Institute Inc.,1,2,No,Yes,No
"Baebies, Inc.",32,150,No,No,No
Bagrodia &amp; Chandy Associates,1,2,No,No,No
