Company Name,Experience With SBIR Program,Number of Employees,Is Woman Owned,Is Socially and Economically Disadvantaged,Is HUBzone Owned
Movius Interactive Corporation,2,150,No,No,No
"Moxtek, Inc",12,71,No,No,No
"MOXTRONICS, INC.",7,4,No,No,No
Mozaic Corp,1,N/A,No,No,No
MP Tech,2,1,No,No,No
"MP Technologies, LLC",59,3,Yes,No,No
"MPA Technologies, Inc",2,4,No,No,No
Mpd,1,3,No,No,No
MPD TECHNOLOGIES,1,16,No,No,No
Mpdi Inc,1,N/A,No,No,No
"MPEX PHARMACEUTICALS, INC.",4,10,No,No,No
MPHASE TECHNOLOGIES,2,10,No,No,No
"MPI SOFTWARE TECHNOLOGY, INC.",17,25,Yes,No,No
"Mpm Technology, Llc",2,N/A,No,No,No
"MPOD, INC.",1,3,No,No,No
Mpower LLC,7,N/A,No,No,No
"MPOWER TECHNOLOGY, INC.",2,3,No,No,No
"MPR Associates, Inc.",1,200,No,No,No
Mpr Assocs Inc,2,11,No,No,No
"MPr&amp;d, LLC",1,1,Yes,No,No
"MPROBE, INC.",1,101,No,No,No
Mq Scientific,1,N/A,No,No,No
"MR TECHNOLOGIES, INC.",2,3,No,No,No
MR-LINK LLC,1,2,No,No,No
"MR3 Health, Inc.",1,6,No,No,No
Mram Inc,3,N/A,No,No,No
MRAT,1,6,No,No,No
Mrc Research Co,1,3,No,No,No
"MRH CONSULTING SERVICES, LLC",1,N/A,No,No,No
"MRI CARDIAC SERVICES, INC.",2,1,No,No,No
MRI DEVICES CORPORATION,4,N/A,No,No,No
"Mri Dynamics, Inc.",2,N/A,No,No,No
MRI INTERVENTIONS INC,4,38,No,No,No
"MRI RESEARCH, INC.",4,2,Yes,No,No
"Mri, Inc.",1,N/A,No,No,No
MRIMATH LLC,1,3,Yes,No,No
Mrj Inc.,13,N/A,No,No,No
MRL MATERIALS RESOURCES LLC,34,34,No,No,No
"MRLETS TECHNOLOGIES, INC.",17,5,No,Yes,No
Mrm Engineers,5,7,No,No,No
"MRPATH, INC.",8,N/A,No,No,No
MRRA Inc.,1,1,No,No,No
"MRV Systems, LLC",4,8,No,No,No
Mrv Technologies Inc.,2,7,No,No,No
MRX Analytics PBC,1,4,No,No,No
MS Technologies Corporation,3,12,Yes,Yes,No
MS Technology,11,3,No,No,No
"MS2 Array, LLC",1,1,No,Yes,No
MSA PROCESS AUTOMATION,1,N/A,No,No,No
Msb Associates,1,4,No,No,No
Msb Systems Inc.,3,19,No,No,No
Msda Assocs (dba Myers Labs),1,2,No,No,No
MSDPO,2,4,No,No,No
"MSDX, Inc.",1,N/A,No,No,No
"Mse Technology Applications, Inc.",25,200,No,No,No
MSF&amp;W,1,2,No,No,No
Msi Electronics Inc,1,22,No,No,No
MSI Transducers Corp.,2,350,No,No,No
"MSM Protein Technologies, Inc.",1,2,No,No,No
MSNW LLC,26,2,No,No,No
"MSNW, INC.",62,11,Yes,No,No
MSP CORPORATION,19,46,No,No,No
MSRCo,1,2,No,No,No
MSSRC,2,3,No,No,No
MSTATT LLC,1,3,No,No,No
"MSTM, LLC ",3,3,No,No,No
MSTRS Technologies Inc.,3,2,No,No,No
MSW POWER CORPORATION,2,9,No,No,No
MTB Diagnostics,1,2,No,No,No
"MTECH Laboratories, LLC",17,10,No,No,No
Mtelegence Corporation,3,15,Yes,No,No
MTI Biotech Incorporated ,17,12,No,No,No
"MTI MICROFUEL CELLS, INC.",1,71,No,No,No
"MTI Systems, Inc.",4,25,Yes,No,No
"MTI-MILLIREN TECHNOLOGIES, INC.",3,27,No,No,No
"MTL SYSTEMS, INC.",40,41,No,No,No
MTPV LLC,2,11,No,No,No
"MTRI, Inc.",3,3,No,No,No
MTS,1,11,No,No,No
MTS Technologies,6,80,No,Yes,No
Mtsi,1,18,No,No,No
Mu Therapeutics Inc. ,2,4,No,No,No
"Mu-STAR, Inc.",1,9,No,No,No
"MUCOMMUNE, LLC",16,4,No,No,No
Mudawar Thermal System Inc,11,3,No,No,No
Muffoletto Optical Co Inc,2,21,No,No,No
MUKH Technologies LLC,1,3,No,No,No
"Mulberry Biotherapeutics, Inc.",1,3,No,No,No
MULPHYS,1,1,No,No,No
Multi Phase Technologies LLC,12,8,No,No,No
Multi Scale Solutions,1,2,Yes,No,No
Multi Spectrum Tech Inc.,1,N/A,No,No,No
"Multi-duti Manufacturing, Inc.",2,1,No,No,No
"MULTI-MEDIA COMMUNICATIONS, INC.",6,8,No,No,No
"MULTI-MEDIA SYSTEMS, INC.",9,N/A,No,No,No
"Multi-phase Services, Inc.",2,5,No,Yes,No
Multi-task Computer Graphics,1,N/A,No,No,No
Multi3D LLC,3,2,No,No,No
Multibeam Corporation,2,20,Yes,No,No
Multibody.org,1,1,No,No,No
MULTICASE INC,3,5,No,No,No
"MULTICELL TECHNOLOGIES, INC.",6,N/A,No,No,No
Multichannel Concepts Inc,1,N/A,No,No,No
"Multicore Photonics, Inc.",3,4,No,No,No
"Multicoreware, Inc.",1,10,No,No,Yes
Multidisciplinary Research Inc,1,N/A,Yes,Yes,No
MultiFlow Communications,1,3,No,No,No
Multiform Harvest Inc,4,2,No,No,No
"MULTIFUNCTIONAL IMAGING, LLC",2,4,No,No,No
"MULTIGEN-PARADIGM, INC.",5,10,No,No,No
Multilayer Optics And X-ray,10,12,No,No,No
Multilink Technology Corporati,1,N/A,No,No,No
MultiMag3D Inc.,1,1,No,Yes,No
"Multimax, Inc.",11,N/A,No,Yes,No
MULTIMEDIA DATA SERVICES CORP.,1,8,No,No,No
MULTIMEDIA TECHNOLOGY DEVELOPERS,1,N/A,No,No,No
"MULTIMERIC BIOTHERAPEUTICS, INC.",4,3,No,No,No
MULTIPASS,2,3,No,No,No
"Multipath Systems, Inc",4,N/A,No,Yes,No
Multiphase Composites,5,3,Yes,No,No
"Multiple Peptide Systems, Inc.",2,N/A,No,No,No
Multiplex Inc.,8,180,No,No,No
Multipoint Communications Corp,1,N/A,No,No,No
"Multiscale Design Systems, LLC",7,5,No,No,No
MULTISCALE INTEGRATED TECHNOLOGY SOLUTIONS LLC,1,5,Yes,No,No
"Multiscale Systems, Inc.",6,8,No,No,No
Multisignal Technology,3,N/A,No,Yes,No
"Multispan, Inc.",2,10,Yes,No,No
MULTISPEC CORP.,23,7,No,No,No
"MULTISPECTRAL IMAGING, INC.",2,7,No,No,No
"MULTISPECTRAL SOLUTIONS, INC.",24,28,No,No,No
"Multisystems, Inc.",3,N/A,No,No,No
"MULTITARGET PHARMACEUTICALS, LLC",1,N/A,Yes,No,No
"Multivariate Algrithms, Inc.",2,N/A,No,No,No
"MULTIVARIATE SOFTWARE, INC.",3,N/A,No,No,Yes
MULTIVARIATE SYSTEMS INC.,1,3,No,No,No
Multivir Inc.,1,6,No,No,No
Multum Information Services,2,N/A,No,No,No
"MULVAL TECHNOLOGIES, INC.",1,1,Yes,No,No
MUMEC LLC,2,2,No,No,No
Mumps Med Info Mgt Sys Inc,1,N/A,No,No,No
"Munex, Inc.",1,N/A,Yes,No,No
"Munger Academy, Inc.",1,N/A,No,No,No
MUNIN CORPORATION,9,N/A,No,No,No
Muniz Engineering Inc.,1,N/A,No,No,No
Munro and Associates,8,42,No,No,No
Munroe Machinery Corp,4,N/A,No,No,No
Muon Vision Inc.,1,3,No,No,No
Muons Inc,74,10,No,No,No
MUPLUS INC,7,19,No,No,No
MURA INC.,2,3,No,No,No
MURANO CORPORATION,3,5,No,Yes,No
MURITECH,3,N/A,No,No,No
MURO Corporation,1,2,No,No,No
"Murphy Technology Group, Inc., The",1,28,No,No,No
"Murray Hill Devices, Inc.",1,2,No,No,No
"MURTY PHARMACEUTICALS, INC.",22,20,No,Yes,No
Murus Cybersecurity LLC,1,3,No,No,No
"MUSE TECHNOLOGIES, INC.",10,N/A,No,No,No
"MUSHROOM NETWORKS, INC.",1,7,No,No,No
Music Mentor Corp.,2,N/A,No,No,No
"MusicianLink, Inc.",1,4,No,No,No
"MUSTANG BIO, INC.",1,65,No,No,No
"MUSTANG OPTICS, LLC",1,2,No,No,No
"Mustang Technology Group, L.P.",43,125,No,No,No
"Mustard Seed Software, LLC",3,3,No,No,No
Muster D &amp; Assocs Inc,1,5,No,No,No
"MUSWORKS, INC.",2,N/A,Yes,Yes,No
MUSYN Inc,4,3,No,No,No
MUTHEN AND MUTHEN,6,N/A,No,No,No
"Mutualink, Inc.",1,84,No,No,No
MuukLabs Inc.,1,2,No,No,No
"MUVE, INC.",1,0,No,No,No
"Muzology, LLC",4,7,Yes,No,No
Muzzy Lane Software,5,22,No,No,No
MV Innovative Technologies LLC (DBA: Opt,35,12,No,No,No
"Mvbs, Inc.",4,N/A,No,No,No
Mvm Electronics Inc,1,N/A,No,Yes,No
MVSystems LLC,5,4,Unavailable,Unavailable,Unavailable
"MVTechnologies, Inc.",1,N/A,No,Yes,No
Mw International Ventures LLC,1,50,No,No,No
"MW Productions, Inc.",3,3,Yes,No,No
"MX3 Diagnostics, Inc.",3,15,No,No,No
My Baby U Inc.,2,N/A,Yes,No,No
MY COVERAGE PLAN INC.,3,1,No,No,No
MY EZ Communications LLC,2,2,No,No,No
MY HEALTH CARE,2,0,No,No,No
My Music Machines Inc.,3,1,No,No,No
"My Reviewers, LLC ",1,6,No,No,No
My Skin Technologies,1,1,Yes,No,No
"MYATT AND JOHNSON, INC.",2,N/A,No,No,No
"Myco Pharmaceuticals, Inc.",1,N/A,No,No,No
MYCOBACTERIA THERAPEUTICS CORPORATION,1,3,No,No,No
Mycoinnovation,1,1,No,No,No
"MYCOLOGICS, INC.",14,N/A,No,No,No
"MycoMed Technologies, LLC",4,2,Yes,No,No
Mycorr Tech Inc.,3,N/A,No,No,No
"MYCOS RESEARCH, LLC",6,N/A,No,No,No
Mycosearch Inc,3,N/A,No,No,No
"Mycosynthetix, Inc. ",5,4,No,No,No
Mycotech Corporation,9,N/A,No,No,No
"MycoTox, Inc.",14,N/A,No,No,No
MYCROFT AI INC,1,16,No,No,No
MYELORX LLC,2,4,No,No,No
Myers Labs,1,2,No,No,No
MYEXPOSOME INC,3,2,No,No,No
Mygistics Inc.,1,0,No,No,No
Myk Technology Inc,9,10,No,No,No
"MYKOTRONX, INC.",2,14,No,No,No
"Mylab Box, Inc.",1,15,Yes,No,No
"MYMIC, L.L.C.",21,75,No,No,No
MYNEUROLAB.COM,6,N/A,No,No,No
"Mynosys Cellular Devices, Inc. ",5,11,No,Yes,No
Myocardial Assist Systems &amp; Technology LLC,2,3,No,No,No
Myochlor,1,N/A,No,No,No
"MYOGEN, INC.",8,N/A,No,No,No
Myogene Bio LLC,3,3,Yes,No,No
Myolex Inc,13,8,No,No,No
"MYOLOGICA, LLC",1,4,No,No,No
"Myolyn, LLC",1,9,No,No,No
"MYOMETRICS, LLC",2,0,No,No,No
"MYOMICS, INC.",7,N/A,No,No,No
"Myomo, Inc.",1,16,No,No,No
"Myos, Inc.",2,1,No,No,No
MYOSIN THERAPEUTICS INC.,1,3,Yes,No,No
MyoSyntax Corporation,2,3,No,No,No
"Myotronics Research, Inc.",1,N/A,No,No,No
"MYRIAD GENETICS, INC.",1,N/A,No,No,No
"MYRIAD SENSORS, INC. ",8,5,No,No,No
Myriad Software,1,1,No,No,No
"Myricom, Inc.",1,1,No,No,No
"MYSELFHELP.COM, INC.",8,N/A,No,No,No
"Mystech Assoc., Inc.",6,30,No,No,No
"MYSTIC SPEAR, LLC",1,6,No,No,No
MysticMD Inc.,1,4,Yes,No,No
"MYTECH MEDICAL, INC.",1,0,No,Yes,No
"Mytek, LLC",12,4,No,No,No
mytide therapeutics Inc,1,3,No,No,No
"MZ DIAGNOSTICS, INC.",1,3,No,No,No
MZA ASSOCIATES CORP,97,80,No,No,No
"MZEAL COMMUNICATIONS, INC.",11,14,Yes,Yes,No
N A T Development Inc,2,25,No,No,No
N D T Technologies Inc ,6,3,No,No,No
"N&amp;N Pharmaceuticals, Inc",2,3,Yes,Yes,No
N&amp;R ENGNERING MGT SUPPORT SVCS,21,6,No,Yes,No
"N-ABL THERAPEUTICS, INC.",1,4,No,No,No
N-chip Inc.,2,11,No,No,No
"N-OVATION, INC.",1,4,No,No,Yes
N-SCIENCE CORP.,2,8,No,No,No
"N-Sense, LLC",1,3,Yes,No,No
N-SPACE ANALYSIS,1,1,Yes,No,No
N. Mullen &amp; Associates,1,N/A,No,No,No
"N.h. Parker, P.e. And",2,N/A,No,No,No
"N.P. PHOTONICS, INC.",107,60,No,No,No
"N.s. Gowadia, Inc.",1,2,No,No,No
N.texas Research &amp;,1,2,No,No,No
"N12 TECHNOLOGIES, INC.",1,7,No,No,No
"N2 Biomedical, LLC ",7,25,No,No,No
"N5 Sensors, Inc.",17,19,No,No,No
N8 MEDICAL INC,1,10,No,No,No
"Na 4 B, LLC ",2,5,Yes,Yes,No
"NabGen, Inc.",1,3,No,No,No
"NABLA BIO, INC.",1,2,No,No,No
Nabla Zero Labs,2,2,No,Yes,No
"NABSYS, INC.",1,N/A,No,No,No
"NACELLE THERAPEUTICS, INC.",3,N/A,No,No,No
"NAECO, LLC",2,34,No,No,No
Naeim Henein,1,1,No,No,No
Naftware Inc.,3,2,No,No,No
NAGY CONSULTING,1,N/A,No,No,No
Nahlia Inc.,2,1,No,No,No
"Nahsai, Inc.",2,6,No,No,No
Naiad Dynamics US Inc.,1,98,No,No,No
Naima Health LLC,2,2,No,No,No
"NAIR CONSULTANTS, LLC",4,N/A,No,No,No
"NAJIT TECHNOLOGIES, INC.",12,N/A,No,No,No
Nakamir Inc,2,4,No,No,No
NAKAMOTO TERMINAL LLC,1,25,No,No,No
Nakashima Greenhouses,1,N/A,No,No,No
NAL Research Corporation,14,18,No,Yes,No
"Nala Systems, Inc.",2,6,Yes,No,No
Nalas Engineering Services Inc,20,50,Yes,No,No
Nalej Corporation,1,19,No,No,No
"Nalu Scientific, LLC",15,18,No,Unavailable,Unavailable
Namatad Inc,2,4,No,No,No
"Nambetech, Inc.",1,1,Yes,No,No
Namerow And Associates Inc,1,N/A,No,No,No
"NamesforLife, LLC",5,4,No,No,Yes
NAMESYS,1,10,No,No,No
Nami Therapeutics Corp.,1,3,Yes,No,No
Nanco Labs Inc,1,N/A,No,No,No
"NAND Technologies, Inc",3,6,No,No,No
NANEX,1,1,No,No,No
NANGIOTX INC,1,3,No,No,Yes
"Nano Biotherapeutics, Inc.",1,5,No,No,No
"NANO COMPOSITE PRODUCTS, INC",2,5,No,No,No
NANO CVD CO,2,1,No,No,No
Nano EnerTex,5,5,Yes,No,No
NANO ENGINEERED MATERIALS CORP.,3,2,No,No,No
NANO FRAMES,1,N/A,No,No,No
"NANO HYDROPHOBICS, INC",2,2,No,No,No
"Nano Innovations, LLC",1,1,No,Yes,No
"Nano Instruments, Inc.",2,N/A,No,No,No
"Nano Interface Technology, Inc.",4,N/A,Yes,Yes,No
"Nano Liquid Devices, Inc",3,2,No,Yes,No
"Nano Materials Innovation Center, Llc",1,3,No,No,No
NANO MEDICINE RESEARCH &amp; DEVELOPMENT LLC,1,2,No,No,No
Nano Pharmasolutions Inc.,1,3,Yes,No,No
"Nano Pulp and Paper, L.L.C.",1,N/A,No,No,No
"NANO SCIENCE DIAGNOSTICS, INC.",3,6,Yes,No,No
Nano Tech Corporation,2,N/A,No,No,No
Nano Tech Services,1,N/A,No,No,No
"Nano Terra, Inc. ",51,15,No,No,No
"NANO-C, INC",8,15,No,No,No
"Nano-Electrochem, Inc.",1,4,No,No,No
"Nano-Meta Technologies, Inc.",1,1,No,No,No
"Nano-Mite Technologies, LLC",1,3,No,No,No
"Nano3d Systems, LLC",2,3,No,No,No
NANOAFFIX SCIENCE LLC,7,4,No,No,No
NANOAL LLC,7,6,No,No,No
NANOARMOR LLC,2,4,No,No,No
"NANOASIS, INC.",5,2,No,No,No
Nanobeam Corp,3,N/A,No,No,No
"Nanobiosym, Inc",3,6,Yes,No,No
NANOCELLECT BIOMEDICAL INC,15,80,No,No,No
"NANOCEROX, INC..",16,13,No,No,No
"NANOCHEM RESEARCH, INC.",5,12,No,No,No
Nanochon,1,2,No,No,No
NANOCOATINGS INC,10,3,No,No,No
Nanocomp Technologies Inc.,6,25,No,No,No
"NANOCOMPONENT, LTD",2,N/A,No,No,No
NanoComposites Inc.,2,8,No,No,No
"NANOCOMPOSIX, INC.",50,65,No,No,No
"NanoConversion Technologies, Inc.",2,9,No,No,No
Nanocopoeia Inc.,5,10,No,No,Yes
"Nanocor Therapeutics, Inc. ",2,1,No,No,No
"Nanocrine, Inc.",1,1,No,No,No
Nanocrystals Technol Ltd,6,9,No,No,No
NANOCYTOMICS LLC,9,4,No,No,No
"Nanode Therapeutics, Inc.",1,1,No,No,No
"NANODELIVERY, INC.",4,N/A,No,No,No
"NANODERM SCIENCES, INC.",1,5,No,No,No
"NanoDevices, Inc.",5,3,No,No,No
NANODIAGNOSTIC TECHNOLOGY LLC,3,4,No,No,No
"Nanodisc, Inc.",2,N/A,No,No,No
"Nanodropper, Inc.",2,6,No,No,No
"NANODYNAMICS, INC.",9,110,No,No,Yes
"NANODYNAMICS-88, INC.",15,6,No,No,No
Nanodyne Inc.,3,N/A,No,No,No
"NANOELECTRONIC IMAGING, INC.",4,4,No,No,No
NanoEngineering Corporation,4,4,No,No,No
"NanoFacture, Inc.",3,3,No,No,No
"Nanofiber Separations, LLC",2,6,No,No,No
"NANOFIBER SOLUTIONS, LLC",11,9,No,No,No
Nanoflex Power Corporation,3,7,No,No,No
NANOFLOWX LLC,2,12,No,Yes,Yes
"NANOFLUIDICS, INC.",2,N/A,No,No,No
"Nanofoundry, LLC",2,2,No,No,No
Nanogen,4,1,No,No,No
"NANOGENESYS, INC.",3,N/A,No,No,No
Nanograss Solar,1,2,No,No,No
Nanogreen Solutions Corporation,3,4,No,No,No
NANOGRIPTECH,11,14,No,No,No
"NanoGuard Technologies, LLC",2,5,No,No,No
NANOHMICS INC,232,45,No,No,No
Nanohmics Inc.,10,13,Unavailable,Unavailable,Unavailable
NanoHorizons Inc.,1,17,No,No,No
NANOHYBRIDS INC,7,8,No,No,No
"Nanoimaging Services, Inc.",4,27,No,No,No
"NanoInk, Inc.",2,84,No,No,No
NANOINNOVATIONS LLC,1,4,Yes,No,No
"NANOINTEGRIS, INC.",5,3,No,No,No
"NANOIONIX, LLC",1,3,No,No,No
"NanoIVD, Inc.",1,8,No,No,No
NANOJEHM INC.,1,1,No,No,No
"Nanolab, Inc",26,4,No,No,No
"NanoLambda, Inc.",3,4,No,No,No
"Nanolight, Inc.",3,1,No,No,No
"NANOLITE SYSTEMS, LLC",1,N/A,Yes,No,No
"Nanolume, Inc.",1,2,No,No,No
"Nanoly Bioscience, Inc. ",1,6,No,No,No
"NANOLYTICS, INC.",3,N/A,No,No,No
NANOMAG LLC,2,4,No,No,No
NANOMASON INC.,1,1,No,No,No
"NANOMAT, INC.",17,27,Yes,Yes,No
NANOMATERIAL INNOVATION LTD,7,4,Yes,No,No
NANOMATERIALS AND NANOFABRICATION LABORATORIES,27,14,No,No,No
NanoMaterials Company,8,9,No,No,No
Nanomaterials Research LLC,161,25,No,No,No
"NANOMATRIX, INC.",3,N/A,No,No,No
NANOMATRONIX LLC,15,10,No,No,No
"NanoMech, Inc.",17,18,No,No,No
"Nanomechanics, Inc.",1,10,No,No,No
"NANOMED PHARMACEUTICALS, INC.",4,N/A,No,No,No
"NANOMEDEX, INC.",3,N/A,No,No,No
"NANOMEDIC, INC.",5,3,Yes,Yes,No
Nanomedica LLC,2,3,No,No,No
"NANOMEDICAL DIAGNOSTICS, INC.",1,12,No,No,No
"Nanomedics, LLC",1,N/A,No,No,No
"NanoMedTrix, LLC",3,4,No,No,No
NANOMEMS RESEARCH LLC,6,1,Yes,Unavailable,No
NANOMETICS LLC,14,5,No,No,No
"Nanometrology International, Inc.",1,4,No,No,No
"Nanomimetics, Inc.",3,N/A,No,No,No
"Nanomix, Inc.",7,22,No,No,No
Nanomond,1,1,Yes,No,No
"NANONC, INC.",5,1,No,No,No
"NANONERVE, INC.",2,2,No,No,No
Nanonex Corporation,16,9,No,No,No
NANOOPTO CORP.,2,45,No,No,No
"NANOPAC TECHNOLOGIES, INC.",4,5,No,No,No
"NanoPacific Holdings, Inc.",1,6,No,No,No
"NANOPARTICLE BIOCHEM, INC.",3,0,No,No,No
"Nanopattern Technologies, Inc.",2,1,No,No,No
Nanopharma,3,7,No,No,No
"NANOPHARMA TECHNOLOGIES, INC.",1,0,No,No,No
"Nanopharma, Corporation",1,N/A,No,No,No
Nanophase Technologies Corp,4,10,No,No,No
NanoPhotonica,2,10,No,No,No
"Nanopin Technologies, Inc.",1,4,No,No,No
Nanopixel Technologies LLC,1,4,No,No,No
Nanoplex,2,14,No,No,No
"Nanoplex Technologies, Inc.",4,12,No,No,No
"Nanopore Diagnostics, LLC",1,3,No,No,No
NanoPore Incorporated,6,50,No,No,No
"Nanoprecision Products, Inc.",11,13,No,No,No
NANOPROBES INC,51,13,No,No,No
Nanoprobes Inc.orpora,3,N/A,No,No,No
Nanoptek,2,2,No,No,No
"NANOPTICS, INC.",32,11,No,No,No
NanoPulse LLC,1,3,No,No,No
"Nanoracks, LLC",1,77,No,No,No
NANORED LLC,1,3,No,No,Yes
"NANORELEASE TECHNOLOGIES, LLC",2,5,No,No,No
"NANORETE, INC.",2,5,No,No,No
NanoRidge Materials,4,9,No,No,No
"NanoRods, LLC",2,2,No,No,No
"NANORTD, LLC",2,1,No,No,No
"NANOSAFE, INC.",5,5,No,No,No
NANOSCALE COMBINATORIAL SYNTHESIS INC,2,45,No,No,No
"NanoScale Materials, Inc.",59,35,No,No,No
"NanoScale Storage Systems, Inc.",3,4,No,No,No
"Nanoscience Solutions, LLC",4,6,No,No,No
nanoScienceEngineering Corporation,1,4,Yes,No,Yes
NanoSciences Corporation/NanoSystems Inc,46,11,No,No,No
NANOSCOPE TECHNOLOGIES LLC,5,14,No,No,No
"NANOSD, INC.",5,6,No,No,No
Nanosepex Inc.,3,1,No,No,No
"NANOSHELL COMPANY, LLC",4,5,Yes,No,No
NanoSi Technologies,1,3,No,No,No
"NANOSIGNAL, LLC.",1,N/A,No,No,No
"NanoSoft, LLC",2,3,No,No,No
"Nanosolar, Inc.",5,305,No,No,No
Nanosonic Inc.,422,36,No,No,Yes
NanoSonix,1,4,No,No,No
"Nanosource, Inc.",1,2,No,No,No
"NANOSPECTRA BIOSCIENCES, INC.",18,5,No,No,No
Nanospectra LLC,1,1,No,No,No
"NANOSPERSE, LLC",2,8,No,No,No
"NANOSPHERE, INC.",11,N/A,No,No,No
NANOSPY INC,1,4,No,No,No
"Nanostructures, Inc.",3,3,No,No,No
NANOSUR LLC,4,5,No,Yes,Yes
NANOSYNTEX,11,3,No,No,No
NanoSynth Materials and Sensors Inc.,4,3,No,No,No
Nanosys,16,53,No,No,No
Nanosystem Design,3,N/A,No,Yes,No
"NANOTARGET, LLC",1,0,No,No,No
NanoTechLabs Inc.,26,15,No,No,No
NANOTECHNOLOGY PATRONAS GROUP INC,1,2,No,Yes,No
"Nanotek Instruments, Inc.",18,7,No,No,No
"NanoTek, Inc.",5,6,No,No,No
"NANOTEK, LLC",5,0,Yes,No,No
NANOTEX CORP.,12,6,No,No,No
"NANOTHERAPEUTICS, INC.",16,70,No,No,No
Nanotok LLC,2,4,Yes,No,Yes
NANOTOOLS BIOSCIENCE,4,3,Yes,No,No
"NANOTRANS TECHNOLOGIES, INC.",1,0,No,No,No
NANOTRON,1,2,No,No,No
"Nanotronics, Inc.",2,7,No,No,No
Nanotrons,16,7,No,No,No
"Nanotrope, Inc.",2,3,No,No,No
NANOVA INC.,6,N/A,No,No,No
"NanoValent Pharmaceuticals, Inc.",7,2,No,No,Yes
"NANOVASC, INC.",1,N/A,No,No,No
"NanoVector, Inc.",3,6,No,No,No
"NANOVIEW BIOSCIENCES, INC.",4,21,No,No,No
"NANOVIR, LLC.",5,N/A,No,No,No
"NANOVIS, LLC",4,3,No,No,No
"NANOVISION TECHNOLOGIES, INC.",2,7,No,No,No
"NanoVMs, Inc.",2,3,No,No,No
"NanoVoltaics, Inc.",2,8,No,No,No
"Nanovox, LLC",6,20,No,No,No
"Nanowatt Design, Inc ",2,4,No,No,Yes
"Nanowave, Inc.",4,2,No,Yes,No
Nanowise LLC,2,3,No,No,No
"NANOWORKS, INC.",1,6,No,No,No
NanoXort,1,3,No,No,No
"NANTAL, INC.",1,2,No,No,No
NANTENNA LLC,2,3,No,No,No
"NANTERO, INC.",3,40,No,No,No
"NAPIGEN, INC.",1,N/A,Unavailable,Unavailable,Unavailable
"Napneumatics, Inc.",1,5,No,No,No
"Napp, Inc.",1,10,Yes,No,No
"NAPROGENIX, INC.",25,8,No,No,No
Naprotech Inc,2,N/A,No,No,No
nAQ,1,2,No,No,No
Narf Industries LLC,1,5,No,No,No
"Narnar, LLC",1,2,No,No,No
NASCENT DEVICES INC.,2,1,Yes,No,No
Nascent Technologies Limited,6,N/A,Yes,Yes,No
NASCENT TECHNOLOGY CORP.,7,3,No,No,No
"NASCENT TECHNOLOGY SOLUTIONS, LLC",9,8,No,No,No
"Nasfine Photonics, Inc.",3,4,No,Yes,No
NaSource Company,1,N/A,No,Yes,No
Nassau Stern Company,1,2,No,No,No
NASSEO INC.,1,3,No,No,No
"Nastec, Inc.",18,5,No,No,No
"Natel Energy, Inc.",2,55,Yes,No,No
"Natglycan, LLC",4,2,No,No,No
"Nathan Kunes, Inc",2,20,No,No,No
National Applied Science,1,N/A,No,No,No
NATIONAL CENTER FOR WOMEN,1,N/A,Yes,No,No
National Council On Aging,2,N/A,No,No,No
National Electrostatics Corp.,3,N/A,No,No,No
National Energy USA,1,3,No,Yes,Yes
National Gypsy Moth Management,4,N/A,No,No,No
"NATIONAL HEALTH PROMOTION ASSOCIATES, INC",40,N/A,No,No,No
"National Hybrid, inc.",2,135,No,No,No
"National Nanomaterials, Inc",1,4,No,No,No
National Recovery Technologies LLC,55,26,No,No,Yes
"NATIONAL REHABILITATION SERVICES,INC-NRS",2,N/A,No,No,No
"NATIONAL RESOURCE CONSULTANTS, LLC",1,1,No,No,No
National Security Analysts Inc,1,30,No,No,No
National Technical Systems,5,30,No,No,No
National Technologies Associat,1,20,No,No,No
"NATIONAL WIRELESS, INC.",1,1,No,No,No
Native American Botanics Corporation,7,N/A,No,Yes,No
"NATIVE AMERICAN CANCER INITIATIVES, INC. ",4,3,Yes,Yes,No
Native American Technologies Company,10,9,No,No,No
Native Plants Inc.,6,N/A,No,No,No
"NATIVE SEEDSTERS, INC",3,6,No,No,No
"NATIVE TECH, CO.",1,14,No,No,No
"NATIVE6, INC.",1,7,No,No,No
NATIVUS INC,2,2,No,No,No
Natra Cure,2,N/A,Yes,No,No
NATRION LIMITED LIABILITY COMPANY,1,3,No,No,No
"Natrx, Inc.",1,11,No,No,No
"NATURA THERAPEUTICS, INC.",3,2,No,No,No
"Natura, Inc.",4,N/A,No,No,No
"Natural Cuts, Inc",1,3,No,No,No
"NATURAL DRUG SCIENCE, LLC",1,N/A,No,No,No
"Natural Fiber Welding, Inc.",5,7,No,No,No
Natural Fibers Corp.,2,N/A,No,No,No
"NATURAL INTELLIGENCE SYSTEMS, INC.",1,8,No,No,No
"NATURAL INTERACTION SYSTEMS, LLC",4,35,No,No,No
Natural Language Products,1,N/A,No,No,No
"NATURAL MATH, LLC",1,N/A,No,No,No
"Natural Nipple Corp., The",1,2,Yes,Yes,No
"NATURAL PHARMACIA INTERNATIONAL, INC.",21,8,Yes,No,No
NATURAL PROCESS DESIGN INC,4,5,No,No,No
"Natural Products Research,",6,N/A,No,Yes,No
"Natural Selection, Incorporated",23,7,Yes,No,No
"NATURAL THERAPEUTICS, INC.",4,N/A,No,No,No
Natural Toxin Technologies,1,N/A,No,No,No
