Company Name,Experience With SBIR Program
Kesher Research Corporation,1
KESSER TECHNICAL GROUP,2
Kestrel Corporation,69
Kestrel Labs Inc,8
"Kestrel Technology Group, LLC",1
KESTREL TECHNOLOGY LLC,38
KestrelX LLC,1
Ketron Inc,6
Ketron Management Science Inc.,2
KeViRx Inc,2
"KEY BRIDGE INTERNATIONAL, INC.",1
Key Consulting Assoc.,1
KEY TECHNOLOGIES INC,14
KEYSPOKE SOFTWARE LLC,1
Keystone Aerospace,1
"KEYSTONE AUTOMATION, INC",3
"Keystone Biomedical, Inc.",2
"KEYSTONE NANO, INC.",5
"Keystone Scientific, Inc.",1
"Keystone Synergistic Enterprises, LLC",53
"Keystone Tower Systems, Inc.",7
KEYW-Wave Sciences Joint Venture,1
KEYWAY SECURITY,1
Kfo Associates Inc.,3
"Kg Magnetics, Inc.",1
KHEIRON Immersive Training Environments LLC,1
Khepri Pharmaceuticals,1
"KHORAL RESEARCH, INC.",2
Khush,1
Kiara Networks,3
KIBITZER,3
"Kibow Biotech, Inc.",4
KickView Corporation,2
KidBibs International,1
KIDSCOOK PRODUCTIONS LLC,3
"KidSource OnLine, Inc.",1
Kierstat Systems LLC,1
"KIGRE, INC.",18
"KIHOMAC, Inc.",1
Kiio Inc.,1
KIKO LABS INC.,3
"Kilbride, Paul",3
"Kildare Corp, The",5
Kilkeary Scott &amp; Assocs Inc,1
KILLDEER MOUNTAIN MANUFACTURING,4
Killer Snails LLC,5
Kilmarnock International LLC,1
Kimball Physics Inc,2
"Kimeragen, Inc.",2
"Kimora Solutions, LLC",1
Kin Care,2
"KinaRx, LLC",2
Kinasense LLC,2
KINDER MAGIC SOFTWARE,13
"KinderLab Robotics, Inc.",2
"Kinea Design, LLC",6
KINEDYNE CORPORATION,4
Kinema Research,1
"KINEMED, INC.",7
Kinera Research &amp; Software,1
"KINETA, INC.",8
Kinetic Art and Technology Corporation,16
KINETIC BEI LLC,14
"Kinetic Biosystems, Inc.",2
"KINETIC CERAMICS, LLC",6
"Kinetic Intelligence, LLC",1
"KINETIC MUSCLES, INC.",5
Kinetic Protection,2
Kinetic River Corp. ,4
"KINETICA LABS, INC.",1
Kinetics Gen Ind Inc,1
KINETICS INC,8
Kineticsystems Corp,2
Kinetiq,1
"Kinetix Pharmaceuticals, Inc.",2
"Kinetx, Inc.",4
"KINEX PHARMACEUTICALS, LLC",2
King Lee Technologies,1
"KING&#039;S PEAK TECHNOLOGY, INC.",2
Kingetics LLC,1
"KINGSBURY, INC.",1
Kingsley Communications,5
"Kini Po-Po Creations, Inc.",3
Kinkade GIS,1
Kinnami Software Corporation,6
"KINNEXXUS, INC.",2
"Kino Biosciences, Inc.",1
Kinophase,2
Kinton Inc,2
"Kintsugi Mindful Wellness, Inc.",3
KION defense Technologies Inc,7
"KIONIX, INC.",6
"Kirchner-mpi, Inc.",1
"Kiromic BioPharma, Inc.",3
KISHO MEDIA LLC,1
Kismet Technologies LLC,1
"Kit Solutions, Inc.",5
KITEFARMS LLC ,2
KITENGA CO.,4
KITESHIP CORP.,3
Kitty Hawk Corporation,1
"Kitware, Inc.",184
"KIYATEC, LLC",5
KIZOOM LABS,1
KJ Biosciences LLC,3
"KJAYA, LLC",1
KJB Consultants,2
Kjs Associates,5
"Kjs Associates, Inc.",2
KK Biomed Corporation,4
KLab Corporation,5
"KLAR SCIENTIFIC, INC.",2
"KLATT WORKS, INC.",2
Kld Associates Inc.,3
"Klein &amp; Stump, Inc.",1
"KLEIN ASSOC., INC.",77
"KLEIN BUENDEL, INC",43
KLESIS LLC,1
"KLIMA, JOANNA",12
Klm Technologies Inc,8
"Klogene Therapeutics, Inc. ",1
Km Enterprises,2
"KMB TELEMATICS, INC.",2
KMG2 Sensors,3
Kms Fusion Inc,59
"Knapp Engineering, Inc.",1
KnewTek,1
KNEXIENT,2
Knexus Research Corp.,12
"Knight Aerospace Medical Systems, LLC",1
Knight Hollow Nursery Inc,1
KNIGHT POINT SYSTEMS,1
"Knight Technical Solutions, LLC",1
KNIGHT&#039;S ARMAMENT COMPANY,1
"Knightronix, Inc.",5
"KnipBio, Inc",3
Knite Inc,10
"Knobles Scientific And Analysis, LLC",1
KNOBLEY TECHNICAL ASSOCIATES LLC,8
"Knodt, Sara C",1
Knopp Biosciences LLC,4
Knowledge Access International,8
"KNOWLEDGE ANALYSIS TECHNOLOGIES, LLC.",24
"Knowledge Athletes, Inc.",3
"KNOWLEDGE BASED SYSTEMS, INC.",253
Knowledge Computing Corporation,1
"Knowledge Evolution, Inc.",3
Knowledge Industries,8
"Knowledge Matters, Inc.",1
Knowledge Revolution,1
"Knowledge Sciences, Inc.",1
Knowledge Software,1
Knowledge Stream Partners,1
Knowledge Systems Concepts Inc,4
Knowledge Systems Corp.,3
Knowledge Systems Inc.,6
"KNOWLEDGE SYSTEMS RESEARCH, LLC",3
"KNOWLEDGE SYSTEMS SOLUTIONS, INC.",4
"KNOWLEDGE TO OWN, INC.",1
"KNOWLEDGELINK INTERACTIVE, INC.",1
Knowlex Technology Corp,1
"Knowmadics, Inc.",1
KnowMED,1
Knowtech,2
"KNOX ELECTRONIC TECHNOLOGIES, INC.",1
KNOX Medical Diagnostics Inc ,2
Knudra Diagnostics,3
Koa Technologies LLC,1
"KOAG MEDICAL, INC.",1
Koba Associates,6
"KOBAK, KENNETH A",14
"KODA HEALTH, INC.",1
KODA Technologies Inc.,1
"KODIAK ROBOTICS, INC.",2
"Kodikaz Therapeutic Solutions, Inc.",1
Koester Performance Research,9
Koford Engineering,7
"Kognito Solutions, LLC",2
Koh Development Inc.,2
Kohli S Assocs,2
Kohlman Aviation Corp,1
"KOLAKA NO`EAU, INC.",1
Koli,2
KOLIBER BIOSCIENCES INC.,3
"Komoku, Inc.",2
Kona Bay Marine Resources,2
"Kona Blue Water Farms, LLC",8
Kona Cinder &amp; Soil,1
"KONARKA TECHNOLOGIES, INC.",8
KONBIT PBC,1
Konheim,1
"Konigsberg Instruments, Inc.",5
KONING CORPORATION,3
Konsal Research Associates,1
"KONTAK, LLC",1
Kooapps LLC,2
Koolock Inc.,1
"KOOSUR TECHNOLOGIES, INC.",2
KOPESS AgTech LLC,1
KOPESS Biomass Solutions LLC,1
Kopin Corporation,48
KOR ELECTRONICS,20
"Korb Satellite Systems, LLC",1
"Korbin Systems, Inc.",1
"Kord Technologies, Inc.",14
Kordinate LLC,1
"Korima, Inc.",2
Koronis Biomedical Technologies Corp.,67
"KORONIS PHARMACEUTICALS, INC.",1
"Korosensor.Com, Inc.",8
Korsch Optics Inc,2
"Kosan Biosciences, Inc.",39
Koskovich Engineering Services,2
Kostraba Engineering,3
"Kotura, Inc",1
"Koutif Therapeutics, LLC",1
KovaDx Inc,1
KOVOGEN,3
KOWALSKI HEAT TREATING CO INC,1
"KOYA MEDICAL, INC.",1
Kozin Bogdanoff &amp; Assocs Inc,1
"KPS TECHNOLOGIES, LLC",1
KQTech,1
Kraenion Labs LLC,4
Kramer &amp; Assocs,2
"Kraus Communication, Llc",1
"KRAUS HAMDANI AEROSPACE, INC.",2
Krause P C &amp; Associates Inc.,5
"Kreamer Sports, Inc.",2
KRELL ENERGY EFFICIENCY,1
Krell Software Corp.,2
KRIKORJAN,1
Krisara Engineering,1
"Krispin Technologies, Inc.",8
Krnc Inc,1
"KromaTiD, Inc.",6
Kron Research And Consulting C,3
KRONOS AIR TECHNOLOGIES,4
"KROSS, Inc.",2
KRTKL Inc. ,2
Kruth-microwave Electronics Co,2
KRYONYX,1
KRYPTOS MEDICAL CORPORATION,1
"Kryptowire, LLC",7
Krystal Engineering LLC,2
KS &amp; ASSOCIATES LLC,2
KS MANUFACTURING INC,1
Ksa Technology,2
KSARIA CORP.,5
"Ksplice, Inc.",2
Kt-tech Inc.,1
Ktaadn Inc.,14
KTECH CORP.,49
"KTISIS, LLC",1
KTM Industries,2
KTM LLC,2
"Kubanda Cryotherapy, Inc.",1
Kubos Corporation,2
Kubota Research Associates,7
Kucera Pharmaceutical Company,3
KUCHERA DEFENSE SYSTEMS,4
Kuck &amp; Assoc,1
"KUDA THERAPEUTICS, INC.",1
Kudu Dynamics LLC,2
Kuehnle AgroSystems Corporation,13
KUGAR INC.,1
Kuipers &amp; Associates,2
"KULITE SEMICONDUCTOR PRODUCTS, INC.",12
KULR Technology Corporation,1
"KULTEVAT, Inc",2
KUMA LLC,1
"KUMA SIGNALS, LLC",5
"KUMETRIX, INC.",32
"Kumu Networks, Inc.",2
Kunz Associates Inc.,2
"Kuprion, Inc.",6
Kurshan/ferriter Joint,1
Kurt J. Lesker Company,5
Kurzweil Appl Intelligence Inc,2
Kustom Seating Unlimited Inc. (KSU),1
"KUTTA TECHNOLOGIES, INC.",34
Kuyilan BioSoft Corp.,1
Kuzer,3
"KVA Advanced Technologies, LLC",5
KVA SYSTEMS,1
"KVH INDUSTRIES, INC.",26
KW Associates LLC,5
KWJ Engineering Inc.,32
Kwl Assocs Inc,1
"KWM,LLC (KUHLMANN-WILSDORF MOTORS)",1
"KWS-TECH, LLC.",1
KXT BIO INC.,1
"KYLIN THERAPEUTICS, INC.",1
"KYMA TECHNOLOGIES, INC.",77
"Kymeta Government Solutions, Inc. ",4
"Kyndi, Inc.",1
"KYOS SYSTEMS, INC.",3
KYPHA INC.,2
"KYRON CLINICAL IMAGING, INC.",3
"KYTARO, INC.",10
Kytopen Corp,3
L &amp; W Research Inc.,5
"L A Bruell, Inc. ",2
L J  ENGINEERING TECHNOLOGY,2
L S OPTIMAL,3
L T Industries Inc.,1
"L&amp;S COMPUTER TECHNOLOGY, INC.",5
L&amp;s Consultants,1
"L&#039;GARDE, INC.",67
L-chem Inc,1
"L-Egant Solutions, LLC",2
L-Nutra Inc.,4
L-Tech Corporation,1
"L. A. Spitzberg, Inc.",5
L. C. DOANE,1
L. C. PEGASUS CORP.,14
"L. KRENK, INC.",1
L. Raymond &amp; Associates,3
L. S. Technology,1
"L.K. Industries, Inc.",4
"L.VAD TECHNOLOGY, INC.",7
"L2 Diagnostics, LLC",85
"L2 Tech, Inc",3
L2 Technologies Inc,1
L3 Consulting,2
"L3 Latitude, LLC",10
LA FAMILIA DEVELOPMENT,1
LA JOLLA ALCOHOL RESEARCH INC,6
"LA JOLLA LOGIC, INC.",5
La Jolla Management Corp.,2
La Mancha Company,1
"La Valle, John J",1
"LAAMSCIENCE, INC.",3
"Lab Connections, Inc.",3
Lab11 Therapeutics Inc.,1
LABBY INC.,1
LABCYTE INC.,1
"LABELBOX, INC.",1
Laboratory Automation Inc,1
"Laboratory Catalysts Systems, Llc",1
Laboratory Connections Inc.,3
Laboratory For Clinical,1
"LABORATORY RESOURCES, INC.",2
Laboratory Sciences Institute,1
Laboratoryrador Educational Pr,1
Laboratorytek Corp.,4
Laboratorytories For Geneti,2
Laboratorytory And Environm,3
"Laboratorytory Automation,",3
LABORI SYSTEMS LLC,2
Labrador Research LLC,3
"LABRADOR SYSTEMS, INC.",1
LABSMITH INC,1
Labsys LLC,2
"Labthermics Technologies, Inc.",8
Labudde Engineering Corp,1
LaCell LLC,4
"Lacerta Therapeutics, Inc.",2
LADYBUG TOOLS LLC,4
"LAGET, INC.",1
"Lagies, Dulcie",2
"LaGrange Scientific, LLC",1
Laguna Research Laboratory,7
Lagus Applied Technology Inc.,1
"Lai Laboratories, Inc.",6
"Lairson, Bruce",3
Lajet Energy Co,1
LAKE PHARMACEUTICAL,1
"Lake Shore Cryotronics, Inc.",37
"Lakehill Instruments, Inc.",1
"LAKESHORE ENGINEERING SERVICES, INC.",1
"Lakeside Biotechnology, Inc.",1
LAKOTA TECHNICAL SOLUTIONS INC,28
"LAM DESIGN MANAGEMENT, LLC",3
"Lam Optics, Inc.",1
"Lamarre, Phil",1
Lamart Corporation,2
Lamassu Pharma Inc.,1
"LAMBDA ASSOCIATES, INC.",1
Lambda Consulting/Advanced Nanophotonics,1
"LAMBDA INSTRUMENTS, INC",19
LAMBDA METRICS LLC,2
"Lambda Omega, Inc.",2
Lambda Opticalsystems Corporation,2
LAMBDA PHARMACEUTICALS,4
"Lambda Photonics, LLC ",1
Lambda Research,14
Lambda Research Corp,4
"LAMBDA SCIENCE, INC.",48
"Lambda Technologies, Inc.",2
"LAMBDAVISION, INC.",5
Lambert Rehabilitation Co,1
"LAMNOTHERAPEUTICS, INC.",2
LAMPROGEN INC,8
Lancair Intl Inc.,1
"LANCELL, LLC",5
"LANCORP ADVANCED SYSTEMS, INC.",8
Land EKG. Inc.,3
LAND SEA AIR AUTONOMY LLC,8
"Landauer, Inc",1
LANDEC CORP.,12
"Landrau Scientific Innovations, LLC",1
"LANDTEC, INC.",2
Landtechnic Inc.,2
"LANG, A E FISHING",1
LangInnov Inc,2
"Language Analysis Systems, Inc.",7
Language Analytic Corporation,1
Language And Auditory,1
LANGUAGE COMPUTER CORPORATION,29
"Language Express, Inc., The",2
Language Learning Partners LLC,1
"LANGUAGE SYSTEMS, INC.",7
"Language Vision, Inc.",1
"LANGUAGE WEAVER, INC.",6
Lankard Meaterials Laboratoryo,1
Lansmont Corporation,2
"Lanterman Group, LLC, The",1
Lanxide Corporation,14
Lao K LLC,4
"LAP IQ, INC.",2
Lapkoff And Gobalet,2
"Lapovations, LLC",2
"Lar-n-mar Enterprises, Inc.",1
LARAD Inc.,4
LARGE SCALE BIOLOGY CORPORATION,19
Largo Scientific Inc,2
"LARIAT BIOSCIENCES, INC.",2
LARIX BIOSCIENCE LLC,17
Larry Brennan &amp; Associates,1
"LARRY HILL CONSULTING, INC.",1
Larry Russell &amp; Assocs.,1
"Larson Davis, Inc.",1
LASAIR DESIGN,1
Lasarrus Clinic and Research Center,2
LASE Innovation Inc.,3
Lasen Inc,7
LASER &amp; PLASMA TECHNOLOGIES LLC,12
Laser Applications Inc.,2
Laser Associated Sciences,1
"LASER BIOPSY, INC.",1
Laser Chemical Corp,2
"Laser Data Technology, Inc.",4
"LASER DIAGNOSTIC TECHNOLOGIES, INC.",14
"LASER ENERGETICS, INC.",2
LASER FARE ADVANCED TECHNOLOGY GROUP,6
Laser Fare Ltd Inc,1
"Laser Imaging Systems, Inc",2
"Laser Ionics, Inc.",1
LASER OPERATIONS LLC,10
Laser Prismatics LLC,5
Laser Science Company,3
"Laser Science, Inc.",9
Laser Sensing Co.,3
"LASER SHOT, INC.",2
Laser Systems &amp; Research,2
"Laser Techniques Company, LLC",1
Laser Technology Inc.,12
"Laser Tissue Welding, Inc",4
Laser Tools Inc,1
Laser-matter Interaction Labor,2
"LASER-SCAN, INC.",4
LASERA LLC,1
Lasercom Inc,1
"Laserdyne Labs, Llc",1
"LaserGen, Inc.",7
Lasergenics Corporation,52
Laserguide,8
LASERLITH CORP.,7
Lasermed Corpon,1
LASERMIND,1
"LaserMotive, Inc.",2
Laserscope,3
"LASERSONIX TECHNOLOGIES, INC.",1
Lasersurge Inc,3
Lasertechnics Corp.,2
"Lasertherapeutics, Inc",2
"Lasertron, Inc.",4
Lasker Technology Company,1
LASMED LTD LIABILITY CORP,7
"Lassogen, Inc.",2
Lasson Technologies,20
"LasX Industries, Inc.",1
"LaSys, Inc.",2
"LATAKOO, INC.",1
Latel Corporation,3
LATENT KNOWLEDGE,1
"Lateral Eye, Inc.",1
Lateral Unbounded Software LLC,2
"Latitude Engineering, LLC",1
Lattice Automation,2
"Lattice Government Services, Inc.",3
"LATTICE INDUSTRIES, INC.",1
"Lattice Technology Group, Inc.",1
Lattix Inc.,1
Lau-Yeu LLC,1
"Laud, Leslie",1
LaunchBay LLC,5
Launcher Inc.,2
"Launchpad Central, Inc.",2
"LAUNCHPATH INNOVATION, LLC",2
"LAUNCHPOINT TECHNOLOGIES, INC.",36
"LAUREATE LEARNING SYSTEMS, INC.",17
"Laurel Software, Inc.",1
Lauren Manufacturing Co,4
LavaRipples LLC,1
"Lavax, Inc.",2
"LAVENDER INDUSTRIES, INC.",4
Lawrence Applied Research Corp.,2
Lawrence Medical Systems Inc,3
"Lawrence Semiconductor Research Laboratory, Inc.",12
"LAWRENCE TECHNOLOGIES, LLC",5
"LAWRIE TECHNOLOGY, INC",8
Lawton Scientific Inc.,2
"Laxmi Therapeutic Devices, Inc.",1
"Lay-n-Go, LLC",1
"LAYERBIO, INC.",4
"LAYERED MANUFACTURING, INC.",4
"LAYTON BIOSCIENCE, INC.",11
"Lazo, Gertman And Associates",4
"Lb&amp;m Assoc., Inc.",23
Lbd Associates,3
"LBI, Inc.",7
"LC RESOURCES, INC.",8
"LC Sciences, LLC",1
LC TECH,3
"LC Vision, LLC",4
LCC,3
LCDRIVES CORP.,4
Lcf Enterprises,1
LCK Strategies Inc.,1
"LCM Technologies, Inc",3
LCMS LIMITED,2
LCW Supercritical Technologies Corporation,3
LDM ASSOCIATES,2
"LDS Technology Consultants, Inc.",2
"Le Research, Inc.",11
"LE SYSTEMS, INC.",3
"LEACH, JESSE",2
LEAD DOG TECHNOLOGIES,4
"Lead Free Kids, Inc",1
"LEADING AERONAUTICAL TECH, INC.  (LAT)",4
"Leading Edge Crystal Technologies, Inc.",2
Leading Edge Technologies (let),3
"LEADSCAN, INC.",1
"LEADSCOPE, INC.",5
LEAF GLOBAL FINTECH CORPORATION,1
"LEAF NETWORKS, LLC",1
"Leaflabs, LLC",5
"LeafPro, LLC",1
Leak Detection Services Inc,1
"LEAMGROUP, INC.",2
"LeanFM Technologies, Inc.",2
LEANICS CORP.,5
"Leanimation, LLC",1
Leap Of Faith Technologies Inc,18
"LEAPFROG AI, INC.",1
"LEAPFROG SMART PRODUCTS, INC.",1
"Leaping Catch, LLC",2
"Leaptran, Inc.",1
LEARN2EARN CORPORATION,1
"LEARNICS, LLC",2
LEARNIMATION,14
LEARNING CHAMELEON,4
Learning Environments Inc,1
"Learning Express, Inc",3
Learning in Motion,7
"Learning Multi-systems, Inc.",3
"Learning Ovations, Inc.",4
Learning Services Corpon,1
"Learning Sites, Inc.",2
Learning Technology Assoc,1
Learning Tools,2
"LEARNITEC, INC.",2
"LearnPlatform, Inc.",2
"Learntowin, Inc.",3
"LeaTech, LLC",1
Lebensmittel Consulting,3
LEBRUN LABS LLC,3
"Lec Tech, Inc.",7
Lecroy Corp.,2
"LECTIN ASSAYS, INC.",3
LECTROLYST LLC,2
LectureTools Inc.,1
LEDA HEALTH CORPORATION,1
Lee Scientific Inc,10
Lee&#039;s Bio-organic Laboratories,1
"LEE, JENNA",2
Leeco Diagnostics Inc.,4
Leefa Biotech LLC,1
"Leeman Labs, Inc.",1
LEEOAT COMPANY,28
"Leep Systems, Inc.",2
Leflore Technologies LLC,1
Left Hand Design Corporation ,22
"Legacy US, Inc",1
"Legal Science Partners, LLC ",5
"LEGENTECH, INC.",1
LEGION LABS LLC ,1
"Legionarius, LLC",2
Legov Systems Group LLC,1
LEHDAR SYSTEMS CORPORATION,4
"Lehigh Technologies, Inc",1
Lehigh Valley Computer Service,1
"Lehighton Electronics, Inc.",1
Lehrer-pearson Inc.,7
Leiden Measurement Technology LLC,18
"Leighton &amp; Associates, Inc.",1
"Leighty &amp; Associates, Inc.",2
Lel Corporation,4
"Leland Electrosystems, Inc.",3
LELANTOS INC.,2
Lembeck Associates Inc.,1
"Lena Biosciences, Inc.",5
"Lengineer, LLC",1
LENIMA FIELD DIAGNOSTICS LLC,3
Lenoir Sciences LLC,9
LENOX LASER,2
Lentec Corp,2
"Lenterra, Inc.",11
LENTIGEN CORPORATION,16
Lenzner Research LLC ,7
"Leo Aerospace, Inc.",1
Leo Inc.,1
"Leo Lens Technology Co., Inc.",2
"LEO THERAPEUTICS, LLC",1
Leonard Association,2
Leonard Research,1
"Leonardo Innovations, Inc.",2
"LEONARDO TECHNOLOGIES, INC.",1
Leonine Technologies Inc,1
"Lepidext, Inc.",2
"LER TECHNOLOGIES, INC.",9
Leskiw Associates,1
Lesktech Limited,4
Lestran LLC,1
Let&#039;s Eat,1
"LetGoLearn, Inc.",1
Leucadia Engineering LLC,2
"LEUKO LABS, INC.",2
Leukogene Therapeutics Inc.,4
LeukoSight Inc,2
"Leukosite, Inc.",5
LEVANT POWER CORPORATION,5
Levate LLC,2
LEVEL 6 ENGINEERING LLC,2
"LEVEL ONE ACCOUNTABILITY,LLC",1
Level Set Systems,9
"LEVEN, INC.",6
Leverege LLC,1
"LEVERSENSE, LLC",1
"Levetate Design Systems, Inc.",2
"Leviathan Security Group, Inc.",1
Levine Associates Inc,3
"LEVINGS AND ASSOCIATES, INC.",2
Levisonics Inc.,2
"LEVITRONIX, LLC",9
"LEVOS, LLC",1
"LevTech, Inc",1
Levy S Inc,8
"Lewis Innovative Technologies, Inc.",27
"Lewiz Communications, Inc.",3
"LewTech Company, Inc.",9
"LewTech Research, LLC.",1
LEXEO Therapeutics LLC,6
"Lexical Technology, Inc",9
Lexicon Genetics,1
Lexikos Corporation,3
Lexin Pharmaceutical,2
Lexitek Inc,13
"LEXMED TECHNOLOGIES, INC.",1
LEXRITE LABS,3
Lextrum Inc. ,1
"LEXXLE, INC.",2
"Lexycom Technologies, Inc.",4
Ley &amp; Co Inc.,1
Leyden Energy,3
"LF, INC.",2
LFK Technology Corp.,2
"Lgc Technologies, Inc.",3
LGENIA INC.,1
"Lgl Ecological Genetics, Inc.",3
LHC2 Inc. ,2
LI Creative Technologies Inc.,39
"Li Industries, Inc.",2
"Li, Yan D.B.A.",2
"LI-COR BIOSCIENCES, INC.",24
"LI-COR, Inc.",5
Liatris Inc.,1
LiBAMA,2
Liberate Medical LLC,2
LIBERATING TECHNOLOGIES INC,23
"LIBERTY AMMUNITION, INC.",2
LIBERTY CONSULTING,1
LIBERTY DYNAMIC LLC,3
"LIBERTY TECHNOLOGIES GROUP, INC.",2
"LIBRATION SYSTEMS MANAGEMENT, INC.",3
LIBREDE,12
"Lica Systems, Inc.",15
"LICKENBROCK TECHNOLOGIES, INC.",44
"Licom Technologies, Inc.",6
Lidak Pharmaceuticals,7
LIDAR PACIFIC CORP.,2
"Lidomika, LLC",1
"Lidon Technologies, Llc",4
"LIEBOLD TECHNOLOGIES, LLC",1
Liebrock-hicks Research,1
"Life Biomed, LLC",2
"LIFE CYCLE ENGINEERING, INC.",5
"LIFE MAGNETICS, INC.",2
LIFE MEASUREMENT INSTRUMENT,8
"LIFE RECOVERY SYSTEM, INC.",2
Life Resuscitation,1
LIFE SCIENCE ASSOCIATES,1
"LIFE SCIENCES, INC.",2
LIFE SERVICES L.L.C.,3
Life Systems Inc.,8
Life Technologies ,6
"LIFE-E, LLC",5
"LIFE-POOL, LLC.",1
Life-tech Inc.,2
LIFEAFM,3
LIFEBIO INC,2
"Lifeblood Medical, Inc.",1
Lifeboard Medical,1
Lifeboat LLC,1
LifeCanvas Technologies Inc.,3
Lifecare Technologies Inc,2
LIFECELL CORPORATION,19
Lifecom Inc.,1
"LIFEGEN TECHNOLOGIES, LLC",1
"LIFEGEN, INC.",1
"LIFEGENE- BIOMARKS, INC",3
"LIFELINE TECHNOLOGIES, INC.",4
LifEngine Animal Health Laboratories Incorporated,1
"LIFEPHARMS, INC.",9
"Lifeplans, Inc.",4
"Lifequest Medical, Inc.",3
"LifeSciTech, LLC",3
"LIFESENSORS, INC.",36
"Lifesensors, Inc.",3
"LIFESKILLS, INC.",1
Lifesource Advanced Bloodbank,1
Lifespan Associates,4
"Lifespan Biosciences, Inc.",2
Lifespan Technology,2
LifeSplice Pharma,5
Lifestyle Enhancement Systems,1
"LIFETECHNIQUES, INC.",14
"Lifetime Omics, Inc.",1
"LIFETIME PHARMACEUTICAL, INC.",1
"Lifetrend, Inc.",1
"Lifeware Labs, LLC",3
"LIFEWAVE, INC.",3
"LIFFT, Co. ",3
LIFT AIRCRAFT INC.,3
"Liftech Industries, Ltd.",1
"Liftwave, Inc.",2
"LIG SCIENCES , INC",12
Ligand Pharmaceuticals,1
"LigandomicsRx, LLC",1
"LIGHT AGE, INC.",25
"LIGHT AND CHARGE SOLUTIONS, LLC",1
Light Fantastic Inc.,2
"LIGHT FOUNDRY, LLC",4
"Light Metal Technologies,",2
"Light Prescriptions Innovators, LLC",3
Light Research Inc,1
Light Sciences Inc,1
Light Sculpting Inc,1
Light Solutions Corp.,4
Light Speed Technologies Corp.,2
Light Work Unlimited,1
"LIGHTBRIDGE HEALTHCARE RESEARCH, INC.",6
Lightbus Technology Inc,1
Lightcloud Software,3
LIGHTEC,3
LIGHTEL SYSTEMS CORP.,3
"LIGHTFORM, INC.",3
"Lightform, Inc.",2
LIGHTHAUS INC,4
LIGHTHOUSE AVIONICS INC.,2
"Lighting Innovations, LLC",6
Lighting Sciences Inc.,4
LIGHTLINE TECHNOLOGIES INC,8
Lightning Optical Corp,11
LIGHTNING PACKS LLC,5
Lightning Ridge Technologies,2
"LIGHTNING TECHNOLOGIES, INC.",7
LighTopTech Corp.,5
LIGHTOUCH MEDICAL,2
"LightPath Technologies, Inc.",2
Lightpoint Medical Inc.,1
"LIGHTPOINTE COMMUNICATIONS, INC.",2
"Lightsense Technology, Inc.",1
Lightside Labs LLC,1
LightSmyth Technologies,9
"LIGHTSPEED GENOMICS, INC.",2
"LIGHTSPEED MICROSCOPY, INC.",3
Lightspin Technologies Inc ,31
"LIGHTSTORM RESEARCH, LLC",1
"LightUp, Inc.",4
LIGHTWAVE ELECTRONICS CORPORATION,97
LIGHTWAVE MICROSYSTEMS CORP.,1
"LIGHTWAVE PHOTONICS, INC.",5
"Lightweight Solutions, Inc.",1
"LIGHTWEIGHT TELESCOPES, INC.",1
"Lightwell, Inc.",1
LightWorks Metrology LLC,1
"LIGHTWORKS OPTICS, INC.",3
"LIGHTWORKS, LLC",10
"Lignamed, LLC",7
Lignolink,2
Ligo Analytics,10
LIGO ANALYTICS INC,4
"LIGOCYTE PHARMACEUTICALS, INC.",9
"Likarda, LLC",1
"Lilac Solutions, Inc.",1
"Lilliana Jodoin-Reitman, DBA Global Wellness",2
"Lilotree, L.L.C.",2
"Lilt, Inc.",3
"Lilu, Inc.",1
LIMAGING LLC,5
"Limbic Systems, Inc.",1
"Limbix Health, Inc.",2
Liminal Esports LLC,2
Linac Systems,11
"Linac, Inc.",1
LINAMP TECHNOLOGIES LLC,1
"Linares Management Assoc.,",9
LINC Design LLC,1
"Linc Research, Inc ",1
Lincoln Laboratories,2
"LINCOLN TECHNOLOGIES, INC.",13
LINCOM CORP.,36
"Linda-&amp;-Cameron, Inc.",4
Lindamood-bell Learning,3
"Linden Photonics, Inc.",15
"LINDGREN-PITMAN, INC.",3
LINDSEY ASSOC.,9
"LINE IMAGING SYSTEMS, LLC.",1
Line Lite Laser Corpon,1
LINE PRODUCTIONS,1
Linea Research Corporation,12
"Linear Measurements, Inc.",4
"Linear Signal, LLC",1
"LINEARIZER TECHNOLOGY GOV, LLC",3
LINEARIZER TECHNOLOGY INC,12
"Lineguard, Inc.",2
LINES TECHNOLOGIES,1
LineSpect LLC,2
LingoJingo,2
"LINGUAGEN CORPORATION, INC.",7
Linguastat,6
Linguistic Research Institute,1
LINK ENGINEERING CO.,3
Link Plus Corp,1
"LINK RESEARCH, INC.",3
"Link Technology, Inc.",2
Link Telecommunications,1
LINK TO LEARN LLC,4
"Linkage Genetics, Inc.",1
"Linked, Inc.",2
Linknet,6
Linkon Corp.,1
"LINNAEUS BIOSCIENCE, INC.",4
Linnaeus Therapeutics LLC,2
Linnovision Inc.,1
LINQUEST CORP.,4
Linshom Management LLC,1
Linsley Kraeger Associates Ltd,2
Linstok Press Inc,1
Lintel Technology Inc,3
Linux Box,1
"Lion Engineering, Inc.",2
"LION PHARMACEUTICALS, INC.",2
Lion Semiconductor,2
"Lionano, Inc.",3
"LIONHEARTH TECHNOLOGIES, INC.",9
"Lions Adhesives, Inc.",2
Liou &amp; Associates,2
Lipella Pharmaceuticals Inc.,13
"LIPID SCIENCES, INC.",2
